,level_0,index,date,user,change_amt,year,running_count
3747,3747,2155,2007-04-18 04:21:00,Natalie Erin,-7,2007,51697
3748,3748,2154,2007-04-18 04:22:00,66.45.152.134,0,2007,51697
3749,3749,2153,2007-04-18 04:23:00,Fran Rogers,0,2007,51697
3750,3750,2152,2007-04-18 04:24:00,Mikethegreen,43,2007,51740
3751,3751,2151,2007-04-18 04:24:00,68.33.37.190,96,2007,51836
3752,3752,2150,2007-04-18 04:26:00,Halo,-95,2007,51741
3753,3753,2149,2007-04-18 04:27:00,69.15.16.178,114,2007,51855
3754,3754,2148,2007-04-18 04:28:00,Halo,-114,2007,51741
3755,3755,2147,2007-04-18 04:29:00,144.136.165.215,48,2007,51789
3756,3756,2145,2007-04-18 04:30:00,Halo,0,2007,51789
3757,3757,2146,2007-04-18 04:30:00,Uthbrian,0,2007,51789
3758,3761,2141,2007-04-18 04:31:00,Evil Monkey,8,2007,51797
3759,3760,2142,2007-04-18 04:31:00,Nomadtales,35,2007,51832
3760,3758,2144,2007-04-18 04:31:00,Mwaldrep,-48,2007,51784
3761,3759,2143,2007-04-18 04:31:00,Halo,4,2007,51788
3762,3762,2140,2007-04-18 04:34:00,Zencohen,4,2007,51792
3763,3763,2139,2007-04-18 04:34:00,Adam Brink,24,2007,51816
3764,3764,2138,2007-04-18 04:36:00,128.252.232.113,297,2007,52113
3765,3765,2136,2007-04-18 04:37:00,128.252.232.113,12,2007,52125
3766,3766,2137,2007-04-18 04:37:00,202.63.57.142,0,2007,52125
3767,3769,2134,2007-04-18 04:38:00,Halo,2,2007,52127
3768,3767,2133,2007-04-18 04:38:00,Halo,-2,2007,52125
3769,3768,2135,2007-04-18 04:38:00,Primalchaos,4,2007,52129
3770,3770,2132,2007-04-18 04:39:00,125.198.36.167,4,2007,52133
3771,3771,2131,2007-04-18 04:41:00,67.81.98.217,19,2007,52152
3772,3772,2130,2007-04-18 04:42:00,60.241.46.233,9,2007,52161
3773,3773,2129,2007-04-18 04:42:00,71.139.37.225,487,2007,52648
3774,3774,2128,2007-04-18 04:44:00,Mickyg9,184,2007,52832
3775,3775,2127,2007-04-18 04:46:00,71.139.37.225,374,2007,53206
3776,3776,2126,2007-04-18 04:46:00,Modernman007,7,2007,53213
3777,3777,2125,2007-04-18 04:47:00,66.117.144.189,0,2007,53213
3778,3778,2123,2007-04-18 04:48:00,Modernman007,-7,2007,53206
3779,3779,2124,2007-04-18 04:48:00,Dynaflow,0,2007,53206
3780,3780,2122,2007-04-18 04:49:00,Arsonal,-14,2007,53192
3781,3781,2121,2007-04-18 04:50:00,Dynaflow,-5,2007,53187
3782,3784,2118,2007-04-18 04:51:00,Modernman007,-17,2007,53170
3783,3782,2120,2007-04-18 04:51:00,Dynaflow,-7,2007,53163
3784,3783,2119,2007-04-18 04:51:00,Evil Monkey,-11,2007,53152
3785,3785,2117,2007-04-18 04:52:00,Halo,6,2007,53158
3786,3786,2113,2007-04-18 04:53:00,131.247.2.185,57,2007,53215
3787,3787,2114,2007-04-18 04:53:00,Dynaflow,328,2007,53543
3788,3788,2116,2007-04-18 04:53:00,131.247.2.185,78,2007,53621
3789,3789,2115,2007-04-18 04:53:00,70.80.97.213,-4,2007,53617
3790,3791,2112,2007-04-18 04:54:00,131.247.2.185,-1,2007,53616
3791,3790,2111,2007-04-18 04:54:00,Halo,-134,2007,53482
3792,3792,2110,2007-04-18 04:55:00,Dynaflow,-7,2007,53475
3793,3793,2109,2007-04-18 04:56:00,Dynaflow,14,2007,53489
3794,3794,2107,2007-04-18 04:58:00,Dynaflow,10,2007,53499
3795,3795,2108,2007-04-18 04:58:00,Pjharveynirvana,0,2007,53499
3796,3796,2106,2007-04-18 04:58:00,Pjharveynirvana,-1,2007,53498
3797,3797,2105,2007-04-18 04:59:00,Dynaflow,14,2007,53512
3798,3798,2104,2007-04-18 04:59:00,GreaterK,192,2007,53704
3799,3799,2103,2007-04-18 05:00:00,Iceberg007,0,2007,53704
3800,3800,2102,2007-04-18 05:00:00,Dynaflow,18,2007,53722
3801,3801,2101,2007-04-18 05:01:00,Dynaflow,-14,2007,53708
3802,3802,2100,2007-04-18 05:02:00,Halo,-192,2007,53516
3803,3803,2099,2007-04-18 05:03:00,Lillyrose,82,2007,53598
3804,3804,2098,2007-04-18 05:04:00,Renamed user ixgysjijel,-87,2007,53511
3805,3805,2096,2007-04-18 05:05:00,Rooot,0,2007,53511
3806,3806,2097,2007-04-18 05:05:00,80.43.97.216,-1,2007,53510
3807,3807,2095,2007-04-18 05:07:00,Halo,0,2007,53510
3808,3808,2094,2007-04-18 05:08:00,Yeatesy,-1,2007,53509
3809,3809,2093,2007-04-18 05:09:00,204.111.158.100,59,2007,53568
3810,3810,2092,2007-04-18 05:10:00,204.111.158.100,2,2007,53570
3811,3811,2091,2007-04-18 05:11:00,Iceberg007,32,2007,53602
3812,3812,2090,2007-04-18 05:12:00,Existitem,43,2007,53645
3813,3813,2088,2007-04-18 05:13:00,Iceberg007,1,2007,53646
3814,3814,2089,2007-04-18 05:13:00,Ryulong,-43,2007,53603
3815,3815,2087,2007-04-18 05:16:00,Halo,-114,2007,53489
3816,3817,2086,2007-04-18 05:20:00,151.203.190.88,50,2007,53539
3817,3816,2085,2007-04-18 05:20:00,Cmcnicoll,0,2007,53539
3818,3818,2084,2007-04-18 05:21:00,Dhartung,54,2007,53593
3819,3819,2083,2007-04-18 05:25:00,76.195.38.108,1,2007,53594
3820,3820,2082,2007-04-18 05:26:00,JustADude,-1,2007,53593
3821,3821,2081,2007-04-18 05:28:00,Halo,0,2007,53593
3822,3822,2080,2007-04-18 05:29:00,141.211.120.203,91,2007,53684
3823,3823,2079,2007-04-18 05:30:00,Lach Graham,395,2007,54079
3824,3824,2076,2007-04-18 05:33:00,69.226.236.47,89,2007,54168
3825,3825,2078,2007-04-18 05:33:00,BrOnXbOmBr21,0,2007,54168
3826,3826,2077,2007-04-18 05:33:00,71.61.88.66,-4,2007,54164
3827,3827,2075,2007-04-18 05:34:00,Chrishmt0423,0,2007,54164
3828,3828,2074,2007-04-18 05:35:00,Aksi great,4,2007,54168
3829,3829,2073,2007-04-18 05:35:00,Halo,8,2007,54176
3830,3830,2072,2007-04-18 05:37:00,207.5.192.56,31,2007,54207
3831,3831,2071,2007-04-18 05:38:00,Halo,-31,2007,54176
3832,3832,2070,2007-04-18 05:39:00,Raines,0,2007,54176
3833,3833,2069,2007-04-18 05:42:00,207.5.192.56,22,2007,54198
3834,3834,2068,2007-04-18 05:43:00,Runnerupnj,-1,2007,54197
3835,3835,2067,2007-04-18 05:43:00,Halo,-21,2007,54176
3836,3836,2065,2007-04-18 05:44:00,Sleepvivid~enwiki,33,2007,54209
3837,3837,2066,2007-04-18 05:44:00,Chrishmt0423,-42,2007,54167
3838,3839,2063,2007-04-18 05:46:00,SchuminWeb,10,2007,54177
3839,3838,2064,2007-04-18 05:46:00,Runnerupnj,-1,2007,54176
3840,3840,2062,2007-04-18 05:48:00,Sleepvivid~enwiki,29,2007,54205
3841,3841,2060,2007-04-18 05:49:00,Gerbrant,-39,2007,54166
3842,3842,2061,2007-04-18 05:49:00,Runnerupnj,-1,2007,54165
3843,3843,2059,2007-04-18 05:50:00,67.99.36.174,-2,2007,54163
3844,3844,2058,2007-04-18 05:50:00,Gerbrant,7,2007,54170
3845,3845,2057,2007-04-18 05:50:00,72.178.48.155,61,2007,54231
3846,3849,2056,2007-04-18 05:51:00,Kintetsubuffalo,0,2007,54231
3847,3848,2055,2007-04-18 05:51:00,Luna Santin,-29,2007,54202
3848,3850,2054,2007-04-18 05:51:00,Gerbrant,8,2007,54210
3849,3846,2053,2007-04-18 05:51:00,72.178.48.155,87,2007,54297
3850,3847,2052,2007-04-18 05:51:00,Mickyg9,44,2007,54341
3851,3851,2050,2007-04-18 05:52:00,MartinBot,-28,2007,54313
3852,3852,2051,2007-04-18 05:52:00,72.199.49.155,28,2007,54341
3853,3853,2049,2007-04-18 05:53:00,Halo,154,2007,54495
3854,3854,2048,2007-04-18 05:53:00,Kintetsubuffalo,-87,2007,54408
3855,3855,2047,2007-04-18 05:54:00,Gerbrant,-8,2007,54400
3856,3856,2046,2007-04-18 05:54:00,Luna Santin,-83,2007,54317
3857,3857,2045,2007-04-18 05:54:00,Halo,21,2007,54338
3858,3859,2044,2007-04-18 05:55:00,Gerbrant,57,2007,54395
3859,3858,2042,2007-04-18 05:55:00,Tonyrocks922,-368,2007,54027
3860,3860,2043,2007-04-18 05:55:00,Halo,1,2007,54028
3861,3861,2040,2007-04-18 05:57:00,72.178.48.155,279,2007,54307
3862,3862,2041,2007-04-18 05:57:00,Gerbrant,7,2007,54314
3863,3863,2039,2007-04-18 05:59:00,Gerbrant,0,2007,54314
3864,3864,2037,2007-04-18 06:00:00,Luna Santin,-279,2007,54035
3865,3865,2038,2007-04-18 06:00:00,Gerbrant,29,2007,54064
3866,3866,2036,2007-04-18 06:01:00,MrCalifornia,0,2007,54064
3867,3867,2035,2007-04-18 06:02:00,MrCalifornia,0,2007,54064
3868,3868,2034,2007-04-18 06:02:00,Gerbrant,42,2007,54106
3869,3869,2033,2007-04-18 06:03:00,Thenthornthing,9,2007,54115
3870,3870,2032,2007-04-18 06:03:00,Gerbrant,-22,2007,54093
3871,3871,2031,2007-04-18 06:04:00,Luna Santin,-16,2007,54077
3872,3874,2029,2007-04-18 06:05:00,72.178.48.155,286,2007,54363
3873,3873,2030,2007-04-18 06:05:00,Halo,0,2007,54363
3874,3872,2028,2007-04-18 06:05:00,Skimmilkred,5,2007,54368
3875,3875,2027,2007-04-18 06:06:00,Jasongao,-2,2007,54366
3876,3876,2026,2007-04-18 06:06:00,Tim Parenti,8,2007,54374
3877,3877,2025,2007-04-18 06:07:00,12.196.95.179,0,2007,54374
3878,3878,2024,2007-04-18 06:07:00,Turnipsnare,-1,2007,54373
3879,3879,2023,2007-04-18 06:08:00,SlimVirgin,1,2007,54374
3880,3880,2022,2007-04-18 06:08:00,Flavourdan,0,2007,54374
3881,3881,2021,2007-04-18 06:08:00,Luna Santin,0,2007,54374
3882,3882,2020,2007-04-18 06:08:00,SlimVirgin,0,2007,54374
3883,3885,2019,2007-04-18 06:09:00,Gerbrant,12,2007,54386
3884,3886,2017,2007-04-18 06:09:00,Luna Santin,-12,2007,54374
3885,3883,2016,2007-04-18 06:09:00,72.178.48.155,160,2007,54534
3886,3884,2018,2007-04-18 06:09:00,24.208.190.43,12,2007,54546
3887,3887,2015,2007-04-18 06:10:00,Flavourdan,0,2007,54546
3888,3888,2011,2007-04-18 06:11:00,72.178.48.155,69,2007,54615
3889,3889,2014,2007-04-18 06:11:00,Halo,0,2007,54615
3890,3890,2013,2007-04-18 06:11:00,Gerbrant,4,2007,54619
3891,3891,2012,2007-04-18 06:11:00,Thenthornthing,16,2007,54635
3892,3892,2010,2007-04-18 06:12:00,Halo,-5,2007,54630
3893,3893,2009,2007-04-18 06:12:00,Flavourdan,0,2007,54630
3894,3894,2008,2007-04-18 06:13:00,Halo,-16,2007,54614
3895,3895,2007,2007-04-18 06:13:00,66.45.152.134,138,2007,54752
3896,3896,2006,2007-04-18 06:13:00,Gerbrant,16,2007,54768
3897,3897,2005,2007-04-18 06:14:00,198.82.29.251,1,2007,54769
3898,3898,2002,2007-04-18 06:15:00,Renamed user ixgysjijel,383,2007,55152
3899,3899,2004,2007-04-18 06:15:00,Gerbrant,102,2007,55254
3900,3900,2003,2007-04-18 06:15:00,Halo,-138,2007,55116
3901,3901,2001,2007-04-18 06:16:00,Halo,0,2007,55116
3902,3902,2000,2007-04-18 06:17:00,Thenthornthing,6,2007,55122
3903,3903,1999,2007-04-18 06:17:00,Thenthornthing,167,2007,55289
3904,3904,1998,2007-04-18 06:17:00,69.227.18.194,-6,2007,55283
3905,3905,1996,2007-04-18 06:18:00,Gerbrant,34,2007,55317
3906,3906,1997,2007-04-18 06:18:00,70.22.4.12,0,2007,55317
3907,3907,1994,2007-04-18 06:19:00,128.54.240.251,118,2007,55435
3908,3908,1995,2007-04-18 06:19:00,12.74.207.251,-138,2007,55297
3909,3910,1992,2007-04-18 06:20:00,Luna Santin,0,2007,55297
3910,3909,1993,2007-04-18 06:20:00,66.45.152.134,-13,2007,55284
3911,3911,1991,2007-04-18 06:21:00,Luna Santin,6,2007,55290
3912,3912,1990,2007-04-18 06:21:00,Gerbrant,36,2007,55326
3913,3913,1989,2007-04-18 06:21:00,66.45.152.134,0,2007,55326
3914,3914,1988,2007-04-18 06:21:00,RattleMan,2,2007,55328
3915,3915,1987,2007-04-18 06:21:00,Luna Santin,15,2007,55343
3916,3916,1986,2007-04-18 06:22:00,Janejellyroll,0,2007,55343
3917,3917,1985,2007-04-18 06:22:00,Gerbrant,-4,2007,55339
3918,3918,1984,2007-04-18 06:23:00,RattleMan,2,2007,55341
3919,3919,1983,2007-04-18 06:25:00,24.235.255.208,0,2007,55341
3920,3921,1982,2007-04-18 06:28:00,Alison,0,2007,55341
3921,3920,1981,2007-04-18 06:28:00,12.217.128.130,21,2007,55362
3922,3922,1980,2007-04-18 06:29:00,Thenthornthing,-21,2007,55341
3923,3923,1979,2007-04-18 06:29:00,24.83.0.212,0,2007,55341
3924,3924,1978,2007-04-18 06:30:00,Halo,0,2007,55341
3925,3925,1977,2007-04-18 06:31:00,Geoff,-251,2007,55090
3926,3926,1976,2007-04-18 06:32:00,76.202.59.116,35,2007,55125
3927,3927,1975,2007-04-18 06:32:00,The undertow,-35,2007,55090
3928,3928,1974,2007-04-18 06:34:00,76.202.59.116,-262,2007,54828
3929,3929,1973,2007-04-18 06:36:00,Xuxunette,12,2007,54840
3930,3930,1972,2007-04-18 06:37:00,Thenthornthing,-251,2007,54589
3931,3931,1971,2007-04-18 06:38:00,Halo,-2,2007,54587
3932,3932,1970,2007-04-18 06:40:00,Xuxunette,-30,2007,54557
3933,3933,1969,2007-04-18 06:44:00,70.41.111.24,258,2007,54815
3934,3934,1967,2007-04-18 06:46:00,193.188.105.227,13,2007,54828
3935,3935,1968,2007-04-18 06:46:00,70.41.111.24,39,2007,54867
3936,3936,1966,2007-04-18 06:47:00,Halo,10,2007,54877
3937,3937,1965,2007-04-18 06:48:00,Halo,-8,2007,54869
3938,3938,1964,2007-04-18 06:52:00,69.235.250.183,12,2007,54881
3939,3939,1963,2007-04-18 06:53:00,69.235.250.183,-12,2007,54869
3940,3940,1962,2007-04-18 06:55:00,72.78.219.159,20,2007,54889
3941,3941,1961,2007-04-18 06:56:00,122.203.71.66,0,2007,54889
3942,3943,1960,2007-04-18 06:59:00,72.78.219.159,1,2007,54890
3943,3944,1959,2007-04-18 06:59:00,WhisperToMe,0,2007,54890
3944,3942,1958,2007-04-18 06:59:00,Chobot,-53,2007,54837
3945,3945,1956,2007-04-18 07:01:00,124.187.157.157,78,2007,54915
3946,3946,1955,2007-04-18 07:01:00,Halo,-78,2007,54837
3947,3947,1957,2007-04-18 07:01:00,Halo,0,2007,54837
3948,3948,1954,2007-04-18 07:02:00,168.103.55.32,13,2007,54850
3949,3949,1953,2007-04-18 07:03:00,Luna Santin,-13,2007,54837
3950,3950,1952,2007-04-18 07:04:00,219.90.189.105,0,2007,54837
3951,3951,1951,2007-04-18 07:04:00,Tdadamemd,10,2007,54847
3952,3954,1949,2007-04-18 07:05:00,68.99.188.115,54,2007,54901
3953,3952,1948,2007-04-18 07:05:00,65.54.155.48,-290,2007,54611
3954,3953,1950,2007-04-18 07:05:00,130.130.37.13,-59,2007,54552
3955,3956,1946,2007-04-18 07:06:00,Halo,-310,2007,54242
3956,3955,1947,2007-04-18 07:06:00,Pitel,-113,2007,54129
3957,3957,1945,2007-04-18 07:07:00,Halo,10,2007,54139
3958,3958,1944,2007-04-18 07:07:00,68.99.188.115,44,2007,54183
3959,3959,1943,2007-04-18 07:08:00,Luna Santin,-44,2007,54139
3960,3960,1942,2007-04-18 07:08:00,24.183.50.11,-10,2007,54129
3961,3961,1941,2007-04-18 07:11:00,68.3.20.55,10,2007,54139
3962,3962,1940,2007-04-18 07:12:00,Renamed user ixgysjijel,382,2007,54521
3963,3963,1939,2007-04-18 07:12:00,Neuros,0,2007,54521
3964,3964,1938,2007-04-18 07:15:00,Msiegler,-61,2007,54460
3965,3965,1937,2007-04-18 07:16:00,Monkeyblue,-45,2007,54415
3966,3966,1936,2007-04-18 07:17:00,67.168.54.28,68,2007,54483
3967,3967,1935,2007-04-18 07:20:00,Halo,-68,2007,54415
3968,3968,1933,2007-04-18 07:21:00,203.49.58.70,1,2007,54416
3969,3969,1934,2007-04-18 07:21:00,24.16.67.165,31,2007,54447
3970,3970,1932,2007-04-18 07:22:00,Luna Santin,-31,2007,54416
3971,3971,1931,2007-04-18 07:23:00,Logophile,46,2007,54462
3972,3972,1930,2007-04-18 07:23:00,Truflip99,121,2007,54583
3973,3973,1929,2007-04-18 07:23:00,Renamed user ixgysjijel,0,2007,54583
3974,3974,1928,2007-04-18 07:25:00,Truflip99,71,2007,54654
3975,3975,1927,2007-04-18 07:25:00,125.239.232.161,-32,2007,54622
3976,3976,1926,2007-04-18 07:25:00,Luna Santin,32,2007,54654
3977,3979,1924,2007-04-18 07:26:00,219.112.73.209,1,2007,54655
3978,3978,1925,2007-04-18 07:26:00,Abe Lincoln,-4,2007,54651
3979,3977,1923,2007-04-18 07:26:00,Narkstraws,0,2007,54651
3980,3980,1921,2007-04-18 07:27:00,Narkstraws,-174,2007,54477
3981,3981,1922,2007-04-18 07:27:00,MoRsE,25,2007,54502
3982,3982,1920,2007-04-18 07:27:00,Luna Santin,-1,2007,54501
3983,3983,1919,2007-04-18 07:28:00,Sleepvivid~enwiki,130,2007,54631
3984,3984,1918,2007-04-18 07:29:00,RoyBatty42,78,2007,54709
3985,3985,1917,2007-04-18 07:31:00,198.166.252.78,141,2007,54850
3986,3986,1916,2007-04-18 07:31:00,Abe Lincoln,4,2007,54854
3987,3987,1915,2007-04-18 07:33:00,153.110.45.14,-141,2007,54713
3988,3988,1914,2007-04-18 07:34:00,Something Original,-21,2007,54692
3989,3991,1911,2007-04-18 07:37:00,Something Original,21,2007,54713
3990,3989,1913,2007-04-18 07:37:00,Renamed user ixgysjijel,14,2007,54727
3991,3990,1912,2007-04-18 07:37:00,213.23.184.98,63,2007,54790
3992,3992,1910,2007-04-18 07:38:00,Logophile,24,2007,54814
3993,3993,1909,2007-04-18 07:39:00,Something Original,37,2007,54851
3994,3994,1908,2007-04-18 07:42:00,WhiteCat,-63,2007,54788
3995,3995,1907,2007-04-18 07:43:00,Luna Santin,274,2007,55062
3996,3996,1905,2007-04-18 07:49:00,Renamed user ixgysjijel,1,2007,55063
3997,3997,1906,2007-04-18 07:49:00,59.167.53.36,33,2007,55096
3998,3998,1904,2007-04-18 07:51:00,Luna Santin,0,2007,55096
3999,3999,1903,2007-04-18 07:52:00,OneNight,-1,2007,55095
4000,4000,1902,2007-04-18 07:54:00,Luna Santin,1,2007,55096
4001,4001,1901,2007-04-18 08:10:00,125.161.12.37,0,2007,55096
4002,4002,1900,2007-04-18 08:11:00,Indus49,-5,2007,55091
4003,4003,1899,2007-04-18 08:14:00,Loren36,0,2007,55091
4004,4004,1898,2007-04-18 08:19:00,Abe Lincoln,15,2007,55106
4005,4005,1896,2007-04-18 08:25:00,86.152.203.212,1,2007,55107
4006,4006,1897,2007-04-18 08:25:00,86.152.203.212,7,2007,55114
4007,4007,1895,2007-04-18 08:27:00,86.152.203.212,-4,2007,55110
4008,4008,1894,2007-04-18 08:31:00,144.136.91.62,74,2007,55184
4009,4009,1893,2007-04-18 08:35:00,Chensiyuan,0,2007,55184
4010,4010,1892,2007-04-18 08:36:00,Chensiyuan,-5,2007,55179
4011,4011,1891,2007-04-18 08:37:00,Harald Hansen,30,2007,55209
4012,4012,1890,2007-04-18 08:40:00,Chensiyuan,1,2007,55210
4013,4013,1889,2007-04-18 08:45:00,Harald Hansen,1,2007,55211
4014,4014,1888,2007-04-18 08:45:00,Savage1881,0,2007,55211
4015,4015,1887,2007-04-18 08:52:00,Wchougle,187,2007,55398
4016,4016,1886,2007-04-18 08:57:00,Savage1881,-394,2007,55004
4017,4017,1885,2007-04-18 08:59:00,Sam Li,51,2007,55055
4018,4018,1884,2007-04-18 09:01:00,141.85.172.30,27,2007,55082
4019,4019,1883,2007-04-18 09:02:00,SpuriousQ,-27,2007,55055
4020,4020,1882,2007-04-18 09:03:00,141.85.172.30,-17,2007,55038
4021,4021,1881,2007-04-18 09:03:00,SpuriousQ,17,2007,55055
4022,4022,1880,2007-04-18 09:17:00,ColdCase,0,2007,55055
4023,4023,1879,2007-04-18 09:24:00,203.173.53.101,1,2007,55056
4024,4024,1878,2007-04-18 09:28:00,Chuq,-1,2007,55055
4025,4025,1877,2007-04-18 09:29:00,MollyTheCat,0,2007,55055
4026,4026,1876,2007-04-18 09:31:00,62.253.245.100,3,2007,55058
4027,4027,1875,2007-04-18 09:33:00,12.44.170.10,-1,2007,55057
4028,4028,1874,2007-04-18 09:36:00,Monkeyblue,3,2007,55060
4029,4029,1873,2007-04-18 09:41:00,171.161.160.10,-38,2007,55022
4030,4030,1872,2007-04-18 09:44:00,Monkeyblue,230,2007,55252
4031,4031,1871,2007-04-18 09:46:00,Manchurian candidate,57,2007,55309
4032,4032,1870,2007-04-18 09:49:00,24.160.165.16,16,2007,55325
4033,4033,1869,2007-04-18 09:50:00,Monkeyblue,46,2007,55371
4034,4034,1868,2007-04-18 09:52:00,24.160.165.16,-1,2007,55370
4035,4037,1865,2007-04-18 09:54:00,Nagromtpc,91,2007,55461
4036,4035,1867,2007-04-18 09:54:00,Bogdangiusca,-15,2007,55446
4037,4036,1866,2007-04-18 09:54:00,203.214.36.144,-8,2007,55438
4038,4038,1864,2007-04-18 09:55:00,MTN~enwiki,-52,2007,55386
4039,4039,1863,2007-04-18 09:56:00,Abe Lincoln,-17,2007,55369
4040,4040,1862,2007-04-18 09:59:00,Rosameliamartinez,1,2007,55370
4041,4041,1861,2007-04-18 10:02:00,SmackBot,15,2007,55385
4042,4042,1859,2007-04-18 10:03:00,Anclation~enwiki,36,2007,55421
4043,4043,1860,2007-04-18 10:03:00,Abe Lincoln,-100,2007,55321
4044,4044,1858,2007-04-18 10:05:00,Oscarthecat,27,2007,55348
4045,4045,1857,2007-04-18 10:07:00,Oscarthecat,-40,2007,55308
4046,4046,1856,2007-04-18 10:07:00,65.41.106.116,-6,2007,55302
4047,4047,1855,2007-04-18 10:09:00,Oscarthecat,99,2007,55401
4048,4048,1854,2007-04-18 10:10:00,212.44.1.114,95,2007,55496
4049,4049,1853,2007-04-18 10:10:00,210.84.4.241,28,2007,55524
4050,4050,1852,2007-04-18 10:11:00,Oscarthecat,8,2007,55532
4051,4051,1851,2007-04-18 10:12:00,210.84.4.241,-5,2007,55527
4052,4052,1850,2007-04-18 10:13:00,Oscarthecat,9,2007,55536
4053,4053,1849,2007-04-18 10:14:00,Abe Lincoln,0,2007,55536
4054,4054,1848,2007-04-18 10:15:00,Oscarthecat,18,2007,55554
4055,4055,1847,2007-04-18 10:15:00,210.84.4.241,12,2007,55566
4056,4057,1845,2007-04-18 10:16:00,Chobot,-8,2007,55558
4057,4058,1844,2007-04-18 10:16:00,Paul Richter,-18,2007,55540
4058,4056,1846,2007-04-18 10:16:00,SilvaStorm,41,2007,55581
4059,4059,1843,2007-04-18 10:18:00,Kizor,-186,2007,55395
4060,4060,1842,2007-04-18 10:19:00,Simoncursitor,1,2007,55396
4061,4061,1841,2007-04-18 10:21:00,Kizor,-16,2007,55380
4062,4062,1840,2007-04-18 10:24:00,Ikilled007,-12,2007,55368
4063,4063,1839,2007-04-18 10:25:00,EnviroGranny,-341,2007,55027
4064,4064,1838,2007-04-18 10:28:00,Kizor,54,2007,55081
4065,4065,1837,2007-04-18 10:29:00,58.104.66.1,40,2007,55121
4066,4066,1836,2007-04-18 10:30:00,Abe Lincoln,-8,2007,55113
4067,4067,1835,2007-04-18 10:32:00,Abe Lincoln,-45,2007,55068
4068,4068,1834,2007-04-18 10:32:00,Wikid77,366,2007,55434
4069,4069,1833,2007-04-18 10:36:00,Wikid77,1,2007,55435
4070,4070,1832,2007-04-18 10:39:00,Armanikid,44,2007,55479
4071,4071,1831,2007-04-18 10:43:00,Mikehelms,24,2007,55503
4072,4072,1830,2007-04-18 10:45:00,Wikid77,54,2007,55557
4073,4073,1829,2007-04-18 10:45:00,YanShen,-102,2007,55455
4074,4074,1827,2007-04-18 10:46:00,Mstare88,0,2007,55455
4075,4075,1828,2007-04-18 10:46:00,Kizor,-366,2007,55089
4076,4076,1826,2007-04-18 10:48:00,Kizor,0,2007,55089
4077,4077,1825,2007-04-18 10:52:00,Ikilled007,0,2007,55089
4078,4078,1824,2007-04-18 10:53:00,Ikilled007,12,2007,55101
4079,4080,1823,2007-04-18 10:54:00,Oscarthecat,188,2007,55289
4080,4079,1822,2007-04-18 10:54:00,Ikilled007,2,2007,55291
4081,4081,1820,2007-04-18 10:59:00,Wikid77,25,2007,55316
4082,4082,1819,2007-04-18 10:59:00,Kizor,0,2007,55316
4083,4083,1821,2007-04-18 10:59:00,Ikilled007,-99,2007,55217
4084,4084,1818,2007-04-18 11:02:00,Wikid77,-20,2007,55197
4085,4085,1817,2007-04-18 11:04:00,Ikilled007,292,2007,55489
4086,4086,1816,2007-04-18 11:04:00,THF,0,2007,55489
4087,4087,1815,2007-04-18 11:06:00,THF,6,2007,55495
4088,4088,1814,2007-04-18 11:07:00,Ikilled007,86,2007,55581
4089,4089,1813,2007-04-18 11:08:00,Ikilled007,0,2007,55581
4090,4090,1812,2007-04-18 11:09:00,Foragido,272,2007,55853
4091,4092,1811,2007-04-18 11:10:00,VoABot II,-272,2007,55581
4092,4091,1810,2007-04-18 11:10:00,Ikilled007,49,2007,55630
4093,4093,1809,2007-04-18 11:11:00,Wikid77,39,2007,55669
4094,4094,1808,2007-04-18 11:11:00,Kizor,0,2007,55669
4095,4095,1807,2007-04-18 11:12:00,81.244.161.212,4,2007,55673
4096,4096,1806,2007-04-18 11:13:00,Kizor,-20,2007,55653
4097,4097,1805,2007-04-18 11:13:00,Wikid77,22,2007,55675
4098,4098,1804,2007-04-18 11:15:00,Kizor,80,2007,55755
4099,4099,1803,2007-04-18 11:17:00,193.1.132.170,-7,2007,55748
4100,4100,1802,2007-04-18 11:20:00,Foragido,287,2007,56035
4101,4101,1801,2007-04-18 11:21:00,Kizor,12,2007,56047
4102,4102,1800,2007-04-18 11:22:00,62.253.245.100,10,2007,56057
4103,4103,1799,2007-04-18 11:23:00,Oscarthecat,7,2007,56064
4104,4104,1798,2007-04-18 11:26:00,Wikid77,0,2007,56064
4105,4105,1797,2007-04-18 11:28:00,Kizor,0,2007,56064
4106,4106,1796,2007-04-18 11:29:00,Kizor,-10,2007,56054
4107,4107,1795,2007-04-18 11:36:00,62.38.216.95,-28,2007,56026
4108,4108,1794,2007-04-18 11:37:00,Halo,-285,2007,55741
4109,4109,1793,2007-04-18 11:47:00,193.77.247.34,239,2007,55980
